V_b_r;xKOD;xROK;KOD;ROK;POHL;VEKKAT;KRAJ;HOSP
;;X;B801;2009;2;55-64;31;94
;;X;B801;2009;2;55-64;32;98
;;X;B801;2009;2;55-64;41;30
;;X;B801;2009;2;55-64;42;132
;;X;B801;2009;2;55-64;51;121
;;X;B801;2009;2;55-64;52;66
;;X;B801;2009;2;55-64;53;57
;;X;B801;2009;2;55-64;63;42
;;X;B801;2009;2;55-64;64;130
;;X;B801;2009;2;55-64;71;53
;;X;B801;2009;2;55-64;72;92
;;X;B801;2009;2;55-64;80;175
;;X;B801;2009;2;65-74;10;61
;;X;B801;2009;2;65-74;20;94
;;X;B801;2009;2;65-74;31;99
;;X;B801;2009;2;65-74;32;128
;;X;B801;2009;2;65-74;41;38
;;X;B801;2009;2;65-74;42;135
;;X;B801;2009;2;65-74;51;102
;;X;B801;2009;2;65-74;52;74
;;X;B801;2009;2;65-74;53;72
;;X;B801;2009;2;65-74;63;44
;;X;B801;2009;2;65-74;64;140
;;X;B801;2009;2;65-74;71;68
;;X;B801;2009;2;65-74;72;136
;;X;B801;2009;2;65-74;80;170
;;X;B801;2009;2;75+;10;79
;;X;B801;2009;2;75+;20;117
;;X;B801;2009;2;75+;31;88
;;X;B801;2009;2;75+;32;135
;;X;B801;2009;2;75+;41;46
;;X;B801;2009;2;75+;42;120
;;X;B801;2009;2;75+;51;126
;;X;B801;2009;2;75+;52;85
;;X;B801;2009;2;75+;53;58
;;X;B801;2009;2;75+;63;59
;;X;B801;2009;2;75+;64;208
;;X;B801;2009;2;75+;71;88
;;X;B801;2009;2;75+;72;187
;;X;B801;2009;2;75+;80;138
;;X;B801;2010;1;15-34;10;25
;;X;B801;2010;1;15-34;20;54
;;X;B801;2010;1;15-34;31;27
;;X;B801;2010;1;15-34;32;42
;;X;B801;2010;1;15-34;41;16
;;X;B801;2010;1;15-34;42;56
;;X;B801;2010;1;15-34;51;25
;;X;B801;2010;1;15-34;52;20
;;X;B801;2010;1;15-34;53;15
;;X;B801;2010;1;15-34;63;30
;;X;B801;2010;1;15-34;64;39
;;X;B801;2010;1;15-34;71;22
;;X;B801;2010;1;15-34;72;27
;;X;B801;2010;1;15-34;80;31
;;X;B801;2010;1;35-44;10;33
;;X;B801;2010;1;35-44;20;30
;;X;B801;2010;1;35-44;31;29
;;X;B801;2010;1;35-44;32;38
;;X;B801;2010;1;35-44;41;14
;;X;B801;2010;1;35-44;42;54
;;X;B801;2010;1;35-44;51;32
;;X;B801;2010;1;35-44;52;25
;;X;B801;2010;1;35-44;53;26
;;X;B801;2010;1;35-44;63;26
;;X;B801;2010;1;35-44;64;57
;;X;B801;2010;1;35-44;71;20
;;X;B801;2010;1;35-44;72;37
;;X;B801;2010;1;35-44;80;53
;;X;B801;2010;1;45-54;10;47
;;X;B801;2010;1;45-54;20;82
;;X;B801;2010;1;45-54;31;54
;;X;B801;2010;1;45-54;32;61
;;X;B801;2010;1;45-54;41;18
;;X;B801;2010;1;45-54;42;131
;;X;B801;2010;1;45-54;51;71
;;X;B801;2010;1;45-54;52;35
;;X;B801;2010;1;45-54;53;48
;;X;B801;2010;1;45-54;63;47
;;X;B801;2010;1;45-54;64;70
;;X;B801;2010;1;45-54;71;36
;;X;B801;2010;1;45-54;72;46
;;X;B801;2010;1;45-54;80;133
;;X;B801;2010;1;55-64;10;66
;;X;B801;2010;1;55-64;20;113
;;X;B801;2010;1;55-64;31;107
;;X;B801;2010;1;55-64;32;126
;;X;B801;2010;1;55-64;41;29
;;X;B801;2010;1;55-64;42;170
;;X;B801;2010;1;55-64;51;120
;;X;B801;2010;1;55-64;52;68
;;X;B801;2010;1;55-64;53;65
;;X;B801;2010;1;55-64;63;54
;;X;B801;2010;1;55-64;64;126
;;X;B801;2010;1;55-64;71;50
;;X;B801;2010;1;55-64;72;94
;;X;B801;2010;1;55-64;80;156
;;X;B801;2010;1;65-74;10;51
;;X;B801;2010;1;65-74;20;75
;;X;B801;2010;1;65-74;31;86
;;X;B801;2010;1;65-74;32;86
;;X;B801;2010;1;65-74;41;15
;;X;B801;2010;1;65-74;42;128
;;X;B801;2010;1;65-74;51;66
;;X;B801;2010;1;65-74;52;50
;;X;B801;2010;1;65-74;53;41
;;X;B801;2010;1;65-74;63;46
;;X;B801;2010;1;65-74;64;91
;;X;B801;2010;1;65-74;71;32
;;X;B801;2010;1;65-74;72;62
;;X;B801;2010;1;65-74;80;103
;;X;B801;2010;1;75+;10;36
;;X;B801;2010;1;75+;20;65
;;X;B801;2010;1;75+;31;53
;;X;B801;2010;1;75+;32;76
;;X;B801;2010;1;75+;41;23
;;X;B801;2010;1;75+;42;106
;;X;B801;2010;1;75+;51;60
;;X;B801;2010;1;75+;52;45
;;X;B801;2010;1;75+;53;52
;;X;B801;2010;1;75+;63;52
;;X;B801;2010;1;75+;64;90
;;X;B801;2010;1;75+;71;41
;;X;B801;2010;1;75+;72;84
;;X;B801;2010;1;75+;80;63
;;X;B801;2010;2;15-34;10;11
;;X;B801;2010;2;15-34;20;23
;;X;B801;2010;2;15-34;31;10
;;X;B801;2010;2;15-34;32;16
;;X;B801;2010;2;15-34;41;6
;;X;B801;2010;2;15-34;42;29
;;X;B801;2010;2;15-34;51;14
;;X;B801;2010;2;15-34;52;19
;;X;B801;2010;2;15-34;53;4
;;X;B801;2010;2;15-34;63;11
;;X;B801;2010;2;15-34;64;17
;;X;B801;2010;2;15-34;71;13
;;X;B801;2010;2;15-34;72;22
;;X;B801;2010;2;15-34;80;22
;;X;B801;2010;2;35-44;10;10
;;X;B801;2010;2;35-44;20;23
;;X;B801;2010;2;35-44;31;17
;;X;B801;2010;2;35-44;32;24
;;X;B801;2010;2;35-44;41;5
;;X;B801;2010;2;35-44;42;24
;;X;B801;2010;2;35-44;51;11
;;X;B801;2010;2;35-44;52;7
;;X;B801;2010;2;35-44;53;8
;;X;B801;2010;2;35-44;63;8
;;X;B801;2010;2;35-44;64;23
;;X;B801;2010;2;35-44;71;8
;;X;B801;2010;2;35-44;72;14
;;X;B801;2010;2;35-44;80;28
;;X;B801;2010;2;45-54;10;26
;;X;B801;2010;2;45-54;20;40
;;X;B801;2010;2;45-54;31;45
;;X;B801;2010;2;45-54;32;34
;;X;B801;2010;2;45-54;41;16
;;X;B801;2010;2;45-54;42;67
;;X;B801;2010;2;45-54;51;37
;;X;B801;2010;2;45-54;52;26
;;X;B801;2010;2;45-54;53;22
;;X;B801;2010;2;45-54;63;30
;;X;B801;2010;2;45-54;64;44
;;X;B801;2010;2;45-54;71;24
;;X;B801;2010;2;45-54;72;30
;;X;B801;2010;2;45-54;80;64
;;X;B801;2010;2;55-64;10;63
;;X;B801;2010;2;55-64;20;82
;;X;B801;2010;2;55-64;31;91
;;X;B801;2010;2;55-64;32;100
;;X;B801;2010;2;55-64;41;39
;;X;B801;2010;2;55-64;42;165
;;X;B801;2010;2;55-64;51;89
;;X;B801;2010;2;55-64;52;55
;;X;B801;2010;2;55-64;53;43
;;X;B801;2010;2;55-64;63;49
;;X;B801;2010;2;55-64;64;97
;;X;B801;2010;2;55-64;71;64
;;X;B801;2010;2;55-64;72;71
;;X;B801;2010;2;55-64;80;141
;;X;B801;2010;2;65-74;10;73
;;X;B801;2010;2;65-74;20;76
;;X;B801;2010;2;65-74;31;108
;;X;B801;2010;2;65-74;32;121
;;X;B801;2010;2;65-74;41;25
;;X;B801;2010;2;65-74;42;156
;;X;B801;2010;2;65-74;51;82
;;X;B801;2010;2;65-74;52;59
;;X;B801;2010;2;65-74;53;37
;;X;B801;2010;2;65-74;63;59
;;X;B801;2010;2;65-74;64;111
;;X;B801;2010;2;65-74;71;42
;;X;B801;2010;2;65-74;72;91
;;X;B801;2010;2;65-74;80;154
;;X;B801;2010;2;75+;10;93
;;X;B801;2010;2;75+;20;140
;;X;B801;2010;2;75+;31;105
;;X;B801;2010;2;75+;32;144
;;X;B801;2010;2;75+;41;45
;;X;B801;2010;2;75+;42;145
;;X;B801;2010;2;75+;51;96
;;X;B801;2010;2;75+;52;83
;;X;B801;2010;2;75+;53;75
;;X;B801;2010;2;75+;63;87
;;X;B801;2010;2;75+;64;234
;;X;B801;2010;2;75+;71;71
;;X;B801;2010;2;75+;72;154
;;X;B801;2010;2;75+;80;128
;;X;B801;2011;1;15-34;10;23
;;X;B801;2011;1;15-34;20;32
;;X;B801;2011;1;15-34;31;24
;;X;B801;2011;1;15-34;32;33
;;X;B801;2011;1;15-34;41;9
;;X;B801;2011;1;15-34;42;61
;;X;B801;2011;1;15-34;51;27
;;X;B801;2011;1;15-34;52;28
;;X;B801;2011;1;15-34;53;20
;;X;B801;2011;1;15-34;63;26
;;X;B801;2011;1;15-34;64;34
;;X;B801;2011;1;15-34;71;24
;;X;B801;2011;1;15-34;72;33
;;X;B801;2011;1;15-34;80;45
;;X;B801;2011;1;35-44;10;31
;;X;B801;2011;1;35-44;20;54
;;X;B801;2011;1;35-44;31;45
;;X;B801;2011;1;35-44;32;35
;;X;B801;2011;1;35-44;41;11
;;X;B801;2011;1;35-44;42;62
;;X;B801;2011;1;35-44;51;34
;;X;B801;2011;1;35-44;52;21
;;X;B801;2011;1;35-44;53;20
;;X;B801;2011;1;35-44;63;22
;;X;B801;2011;1;35-44;64;48
;;X;B801;2011;1;35-44;71;28
;;X;B801;2011;1;35-44;72;40
;;X;B801;2011;1;35-44;80;42
;;X;B801;2011;1;45-54;10;58
;;X;B801;2011;1;45-54;20;71
;;X;B801;2011;1;45-54;31;78
;;X;B801;2011;1;45-54;32;55
;;X;B801;2011;1;45-54;41;36
;;X;B801;2011;1;45-54;42;86
;;X;B801;2011;1;45-54;51;42
;;X;B801;2011;1;45-54;52;42
;;X;B801;2011;1;45-54;53;36
;;X;B801;2011;1;45-54;63;27
;;X;B801;2011;1;45-54;64;64
;;X;B801;2011;1;45-54;71;37
;;X;B801;2011;1;45-54;72;54
;;X;B801;2011;1;45-54;80;77
;;X;B801;2011;1;55-64;10;85
;;X;B801;2011;1;55-64;20;114
;;X;B801;2011;1;55-64;31;113
;;X;B801;2011;1;55-64;32;105
;;X;B801;2011;1;55-64;41;36
;;X;B801;2011;1;55-64;42;140
;;X;B801;2011;1;55-64;51;101
;;X;B801;2011;1;55-64;52;56
;;X;B801;2011;1;55-64;53;62
;;X;B801;2011;1;55-64;63;33
;;X;B801;2011;1;55-64;64;106
;;X;B801;2011;1;55-64;71;71
;;X;B801;2011;1;55-64;72;104
;;X;B801;2011;1;55-64;80;124
;;X;B801;2011;1;65-74;10;51
;;X;B801;2011;1;65-74;20;63
;;X;B801;2011;1;65-74;31;63
;;X;B801;2011;1;65-74;32;63
;;X;B801;2011;1;65-74;41;25
;;X;B801;2011;1;65-74;42;105
;;X;B801;2011;1;65-74;51;65
;;X;B801;2011;1;65-74;52;46
;;X;B801;2011;1;65-74;53;51
;;X;B801;2011;1;65-74;63;40
;;X;B801;2011;1;65-74;64;95
;;X;B801;2011;1;65-74;71;43
;;X;B801;2011;1;65-74;72;100
;;X;B801;2011;1;65-74;80;80
;;X;B801;2011;1;75+;10;46
;;X;B801;2011;1;75+;20;66
;;X;B801;2011;1;75+;31;58
;;X;B801;2011;1;75+;32;61
;;X;B801;2011;1;75+;41;24
;;X;B801;2011;1;75+;42;67
;;X;B801;2011;1;75+;51;45
;;X;B801;2011;1;75+;52;45
;;X;B801;2011;1;75+;53;55
;;X;B801;2011;1;75+;63;34
;;X;B801;2011;1;75+;64;95
;;X;B801;2011;1;75+;71;37
;;X;B801;2011;1;75+;72;71
;;X;B801;2011;1;75+;80;73
;;X;B801;2011;2;15-34;10;7
;;X;B801;2011;2;15-34;20;16
;;X;B801;2011;2;15-34;31;17
;;X;B801;2011;2;15-34;32;27
;;X;B801;2011;2;15-34;41;8
;;X;B801;2011;2;15-34;42;44
;;X;B801;2011;2;15-34;51;7
;;X;B801;2011;2;15-34;52;12
;;X;B801;2011;2;15-34;53;10
;;X;B801;2011;2;15-34;63;18
;;X;B801;2011;2;15-34;64;26
;;X;B801;2011;2;15-34;71;17
;;X;B801;2011;2;15-34;72;19
;;X;B801;2011;2;15-34;80;22
;;X;B801;2011;2;35-44;10;10
;;X;B801;2011;2;35-44;20;18
;;X;B801;2011;2;35-44;31;15
;;X;B801;2011;2;35-44;32;18
;;X;B801;2011;2;35-44;41;7
;;X;B801;2011;2;35-44;42;14
;;X;B801;2011;2;35-44;51;19
;;X;B801;2011;2;35-44;52;4
;;X;B801;2011;2;35-44;53;5
;;X;B801;2011;2;35-44;63;11
;;X;B801;2011;2;35-44;64;22
;;X;B801;2011;2;35-44;71;7
;;X;B801;2011;2;35-44;72;23
;;X;B801;2011;2;35-44;80;18
;;X;B801;2011;2;45-54;10;29
;;X;B801;2011;2;45-54;20;44
;;X;B801;2011;2;45-54;31;53
;;X;B801;2011;2;45-54;32;47
;;X;B801;2011;2;45-54;41;14
;;X;B801;2011;2;45-54;42;54
;;X;B801;2011;2;45-54;51;39
;;X;B801;2011;2;45-54;52;20
;;X;B801;2011;2;45-54;53;25
;;X;B801;2011;2;45-54;63;15
;;X;B801;2011;2;45-54;64;37
;;X;B801;2011;2;45-54;71;18
;;X;B801;2011;2;45-54;72;41
;;X;B801;2011;2;45-54;80;37
;;X;B801;2011;2;55-64;10;66
;;X;B801;2011;2;55-64;20;104
;;X;B801;2011;2;55-64;31;95
;;X;B801;2011;2;55-64;32;98
;;X;B801;2011;2;55-64;41;36
;;X;B801;2011;2;55-64;42;110
;;X;B801;2011;2;55-64;51;81
;;X;B801;2011;2;55-64;52;44
;;X;B801;2011;2;55-64;53;50
;;X;B801;2011;2;55-64;63;30
;;X;B801;2011;2;55-64;64;89
;;X;B801;2011;2;55-64;71;42
;;X;B801;2011;2;55-64;72;107
;;X;B801;2011;2;55-64;80;85
;;X;B801;2011;2;65-74;10;69
;;X;B801;2011;2;65-74;20;85
;;X;B801;2011;2;65-74;31;131
;;X;B801;2011;2;65-74;32;101
;;X;B801;2011;2;65-74;41;33
;;X;B801;2011;2;65-74;42;100
;;X;B801;2011;2;65-74;51;72
;;X;B801;2011;2;65-74;52;47
;;X;B801;2011;2;65-74;53;48
;;X;B801;2011;2;65-74;63;45
;;X;B801;2011;2;65-74;64;87
;;X;B801;2011;2;65-74;71;47
;;X;B801;2011;2;65-74;72;138
;;X;B801;2011;2;65-74;80;99
;;X;B801;2011;2;75+;10;94
;;X;B801;2011;2;75+;20;114
;;X;B801;2011;2;75+;31;122
;;X;B801;2011;2;75+;32;154
;;X;B801;2011;2;75+;41;54
;;X;B801;2011;2;75+;42;117
;;X;B801;2011;2;75+;51;81
;;X;B801;2011;2;75+;52;103
;;X;B801;2011;2;75+;53;88
;;X;B801;2011;2;75+;63;68
;;X;B801;2011;2;75+;64;157
;;X;B801;2011;2;75+;71;76
;;X;B801;2011;2;75+;72;179
;;X;B801;2011;2;75+;80;159
;;X;B802;2007;1;15-34;10;131
;;X;B802;2007;1;15-34;20;232
;;X;B802;2007;1;15-34;31;89
;;X;B802;2007;1;15-34;32;139
;;X;B802;2007;1;15-34;41;103
;;X;B802;2007;1;15-34;42;237
;;X;B802;2007;1;15-34;51;123
;;X;B802;2007;1;15-34;52;105
;;X;B802;2007;1;15-34;53;138
;;X;B802;2007;1;15-34;63;144
;;X;B802;2007;1;15-34;64;156
;;X;B802;2007;1;15-34;71;140
;;X;B802;2007;1;15-34;72;131
;;X;B802;2007;1;15-34;80;170
;;X;B802;2007;1;35-44;10;40
;;X;B802;2007;1;35-44;20;75
;;X;B802;2007;1;35-44;31;29
;;X;B802;2007;1;35-44;32;51
;;X;B802;2007;1;35-44;41;28
;;X;B802;2007;1;35-44;42;71
;;X;B802;2007;1;35-44;51;31
;;X;B802;2007;1;35-44;52;37
;;X;B802;2007;1;35-44;53;30
;;X;B802;2007;1;35-44;63;50
;;X;B802;2007;1;35-44;64;46
;;X;B802;2007;1;35-44;71;30
;;X;B802;2007;1;35-44;72;43
;;X;B802;2007;1;35-44;80;55
;;X;B802;2007;1;45-54;10;38
;;X;B802;2007;1;45-54;20;64
;;X;B802;2007;1;45-54;31;40
;;X;B802;2007;1;45-54;32;48
;;X;B802;2007;1;45-54;41;30
;;X;B802;2007;1;45-54;42;72
;;X;B802;2007;1;45-54;51;44
;;X;B802;2007;1;45-54;52;43
;;X;B802;2007;1;45-54;53;47
;;X;B802;2007;1;45-54;63;55
;;X;B802;2007;1;45-54;64;50
;;X;B802;2007;1;45-54;71;33
;;X;B802;2007;1;45-54;72;48
;;X;B802;2007;1;45-54;80;74
;;X;B802;2007;1;55-64;10;44
;;X;B802;2007;1;55-64;20;86
;;X;B802;2007;1;55-64;31;61
;;X;B802;2007;1;55-64;32;69
;;X;B802;2007;1;55-64;41;35
;;X;B802;2007;1;55-64;42;117
;;X;B802;2007;1;55-64;51;58
;;X;B802;2007;1;55-64;52;69
;;X;B802;2007;1;55-64;53;76
;;X;B802;2007;1;55-64;63;64
;;X;B802;2007;1;55-64;64;75
;;X;B802;2007;1;55-64;71;39
;;X;B802;2007;1;55-64;72;49
;;X;B802;2007;1;55-64;80;81
;;X;B802;2007;1;65-74;10;24
;;X;B802;2007;1;65-74;20;90
;;X;B802;2007;1;65-74;31;50
;;X;B802;2007;1;65-74;32;66
;;X;B802;2007;1;65-74;41;34
;;X;B802;2007;1;65-74;42;74
;;X;B802;2007;1;65-74;51;43
;;X;B802;2007;1;65-74;52;44
;;X;B802;2007;1;65-74;53;42
;;X;B802;2007;1;65-74;63;62
;;X;B802;2007;1;65-74;64;45
;;X;B802;2007;1;65-74;71;35
;;X;B802;2007;1;65-74;72;43
;;X;B802;2007;1;65-74;80;88
;;X;B802;2007;1;75+;10;50
;;X;B802;2007;1;75+;20;107
;;X;B802;2007;1;75+;31;61
;;X;B802;2007;1;75+;32;76
;;X;B802;2007;1;75+;41;38
;;X;B802;2007;1;75+;42;70
;;X;B802;2007;1;75+;51;42
;;X;B802;2007;1;75+;52;62
;;X;B802;2007;1;75+;53;51
;;X;B802;2007;1;75+;63;110
;;X;B802;2007;1;75+;64;59
;;X;B802;2007;1;75+;71;53
;;X;B802;2007;1;75+;72;47
;;X;B802;2007;1;75+;80;60
;;X;B802;2007;2;15-34;10;540
;;X;B802;2007;2;15-34;20;828
;;X;B802;2007;2;15-34;31;435
;;X;B802;2007;2;15-34;32;560
;;X;B802;2007;2;15-34;41;316
;;X;B802;2007;2;15-34;42;842
;;X;B802;2007;2;15-34;51;427
;;X;B802;2007;2;15-34;52;277
;;X;B802;2007;2;15-34;53;312
;;X;B802;2007;2;15-34;63;450
;;X;B802;2007;2;15-34;64;570
;;X;B802;2007;2;15-34;71;360
;;X;B802;2007;2;15-34;72;581
;;X;B802;2007;2;15-34;80;633
;;X;B802;2007;2;35-44;10;160
;;X;B802;2007;2;35-44;20;212
;;X;B802;2007;2;35-44;31;145
;;X;B802;2007;2;35-44;32;133
;;X;B802;2007;2;35-44;41;99
;;X;B802;2007;2;35-44;42;230
;;X;B802;2007;2;35-44;51;92
;;X;B802;2007;2;35-44;52;74
;;X;B802;2007;2;35-44;53;60
;;X;B802;2007;2;35-44;63;115
;;X;B802;2007;2;35-44;64;164
;;X;B802;2007;2;35-44;71;98
;;X;B802;2007;2;35-44;72;171
;;X;B802;2007;2;35-44;80;148
;;X;B802;2007;2;45-54;10;93
;;X;B802;2007;2;45-54;20;108
;;X;B802;2007;2;45-54;31;90
;;X;B802;2007;2;45-54;32;119
;;X;B802;2007;2;45-54;41;61
;;X;B802;2007;2;45-54;42;157
;;X;B802;2007;2;45-54;51;56
;;X;B802;2007;2;45-54;52;56
;;X;B802;2007;2;45-54;53;51
;;X;B802;2007;2;45-54;63;111
;;X;B802;2007;2;45-54;64;107
;;X;B802;2007;2;45-54;71;68
;;X;B802;2007;2;45-54;72;124
;;X;B802;2007;2;45-54;80;123
;;X;B802;2007;2;55-64;10;78
;;X;B802;2007;2;55-64;20;118
;;X;B802;2007;2;55-64;31;83
;;X;B802;2007;2;55-64;32;81
;;X;B802;2007;2;55-64;41;43
;;X;B802;2007;2;55-64;42;142
;;X;B802;2007;2;55-64;51;59
;;X;B802;2007;2;55-64;52;94
;;X;B802;2007;2;55-64;53;60
;;X;B802;2007;2;55-64;63;98
;;X;B802;2007;2;55-64;64;82
;;X;B802;2007;2;55-64;71;62
;;X;B802;2007;2;55-64;72;79
;;X;B802;2007;2;55-64;80;102
;;X;B802;2007;2;65-74;10;66
;;X;B802;2007;2;65-74;20;115
;;X;B802;2007;2;65-74;31;63
;;X;B802;2007;2;65-74;32;90
;;X;B802;2007;2;65-74;41;58
;;X;B802;2007;2;65-74;42;140
;;X;B802;2007;2;65-74;51;58
;;X;B802;2007;2;65-74;52;50
;;X;B802;2007;2;65-74;53;61
;;X;B802;2007;2;65-74;63;116
;;X;B802;2007;2;65-74;64;70
;;X;B802;2007;2;65-74;71;44
;;X;B802;2007;2;65-74;72;79
;;X;B802;2007;2;65-74;80;99
;;X;B802;2007;2;75+;10;134
;;X;B802;2007;2;75+;20;246
;;X;B802;2007;2;75+;31;126
;;X;B802;2007;2;75+;32;178
;;X;B802;2007;2;75+;41;86
;;X;B802;2007;2;75+;42;205
;;X;B802;2007;2;75+;51;79
;;X;B802;2007;2;75+;52;126
;;X;B802;2007;2;75+;53;102
;;X;B802;2007;2;75+;63;143
;;X;B802;2007;2;75+;64;155
;;X;B802;2007;2;75+;71;112
;;X;B802;2007;2;75+;72;127
;;X;B802;2007;2;75+;80;151
;;X;B802;2008;1;15-34;10;110
;;X;B802;2008;1;15-34;20;175
;;X;B802;2008;1;15-34;31;80
;;X;B802;2008;1;15-34;32;136
;;X;B802;2008;1;15-34;41;86
;;X;B802;2008;1;15-34;42;173
;;X;B802;2008;1;15-34;51;137
;;X;B802;2008;1;15-34;52;112
;;X;B802;2008;1;15-34;53;134
;;X;B802;2008;1;15-34;63;137
;;X;B802;2008;1;15-34;64;149
;;X;B802;2008;1;15-34;71;131
;;X;B802;2008;1;15-34;72;146
;;X;B802;2008;1;15-34;80;152
;;X;B802;2008;1;35-44;10;32
;;X;B802;2008;1;35-44;20;53
;;X;B802;2008;1;35-44;31;45
;;X;B802;2008;1;35-44;32;32
;;X;B802;2008;1;35-44;41;24
;;X;B802;2008;1;35-44;42;64
;;X;B802;2008;1;35-44;51;55
;;X;B802;2008;1;35-44;52;37
;;X;B802;2008;1;35-44;53;28
;;X;B802;2008;1;35-44;63;38
;;X;B802;2008;1;35-44;64;50
;;X;B802;2008;1;35-44;71;41
;;X;B802;2008;1;35-44;72;52
;;X;B802;2008;1;35-44;80;42
;;X;B802;2008;1;45-54;10;33
;;X;B802;2008;1;45-54;20;57
;;X;B802;2008;1;45-54;31;45
;;X;B802;2008;1;45-54;32;42
;;X;B802;2008;1;45-54;41;20
;;X;B802;2008;1;45-54;42;69
;;X;B802;2008;1;45-54;51;35
;;X;B802;2008;1;45-54;52;40
;;X;B802;2008;1;45-54;53;44
;;X;B802;2008;1;45-54;63;46
;;X;B802;2008;1;45-54;64;48
;;X;B802;2008;1;45-54;71;34
;;X;B802;2008;1;45-54;72;50
;;X;B802;2008;1;45-54;80;51
;;X;B802;2008;1;55-64;10;27
;;X;B802;2008;1;55-64;20;73
;;X;B802;2008;1;55-64;31;57
;;X;B802;2008;1;55-64;32;67
;;X;B802;2008;1;55-64;41;39
;;X;B802;2008;1;55-64;42;114
;;X;B802;2008;1;55-64;51;45
;;X;B802;2008;1;55-64;52;77
;;X;B802;2008;1;55-64;53;61
;;X;B802;2008;1;55-64;63;54
;;X;B802;2008;1;55-64;64;60
;;X;B802;2008;1;55-64;71;45
;;X;B802;2008;1;55-64;72;67
;;X;B802;2008;1;55-64;80;78
;;X;B802;2008;1;65-74;10;21
;;X;B802;2008;1;65-74;20;71
;;X;B802;2008;1;65-74;31;53
;;X;B802;2008;1;65-74;32;64
;;X;B802;2008;1;65-74;41;33
;;X;B802;2008;1;65-74;42;65
;;X;B802;2008;1;65-74;51;44
;;X;B802;2008;1;65-74;52;51
;;X;B802;2008;1;65-74;53;38
;;X;B802;2008;1;65-74;63;49
;;X;B802;2008;1;65-74;64;59
;;X;B802;2008;1;65-74;71;35
;;X;B802;2008;1;65-74;72;42
;;X;B802;2008;1;65-74;80;59
;;X;B802;2008;1;75+;10;39
;;X;B802;2008;1;75+;20;80
;;X;B802;2008;1;75+;31;60
;;X;B802;2008;1;75+;32;46
;;X;B802;2008;1;75+;41;24
;;X;B802;2008;1;75+;42;80
;;X;B802;2008;1;75+;51;36
;;X;B802;2008;1;75+;52;100
;;X;B802;2008;1;75+;53;41
;;X;B802;2008;1;75+;63;72
;;X;B802;2008;1;75+;64;63
;;X;B802;2008;1;75+;71;45
;;X;B802;2008;1;75+;72;66
;;X;B802;2008;1;75+;80;51
;;X;B802;2008;2;15-34;10;544
;;X;B802;2008;2;15-34;20;653
;;X;B802;2008;2;15-34;31;375
;;X;B802;2008;2;15-34;32;475
;;X;B802;2008;2;15-34;41;257
;;X;B802;2008;2;15-34;42;645
;;X;B802;2008;2;15-34;51;317
;;X;B802;2008;2;15-34;52;300
;;X;B802;2008;2;15-34;53;276
;;X;B802;2008;2;15-34;63;379
;;X;B802;2008;2;15-34;64;499
;;X;B802;2008;2;15-34;71;321
;;X;B802;2008;2;15-34;72;534
;;X;B802;2008;2;15-34;80;587
;;X;B802;2008;2;35-44;10;178
;;X;B802;2008;2;35-44;20;180
;;X;B802;2008;2;35-44;31;79
;;X;B802;2008;2;35-44;32;120
;;X;B802;2008;2;35-44;41;61
;;X;B802;2008;2;35-44;42;161
;;X;B802;2008;2;35-44;51;104
;;X;B802;2008;2;35-44;52;98
;;X;B802;2008;2;35-44;53;71
;;X;B802;2008;2;35-44;63;94
;;X;B802;2008;2;35-44;64;145
;;X;B802;2008;2;35-44;71;107
;;X;B802;2008;2;35-44;72;152
;;X;B802;2008;2;35-44;80;118
;;X;B802;2008;2;45-54;10;81
;;X;B802;2008;2;45-54;20;92
;;X;B802;2008;2;45-54;31;68
;;X;B802;2008;2;45-54;32;88
;;X;B802;2008;2;45-54;41;60
;;X;B802;2008;2;45-54;42;118
;;X;B802;2008;2;45-54;51;62
;;X;B802;2008;2;45-54;52;61
;;X;B802;2008;2;45-54;53;55
;;X;B802;2008;2;45-54;63;73
;;X;B802;2008;2;45-54;64;110
;;X;B802;2008;2;45-54;71;64
;;X;B802;2008;2;45-54;72;107
;;X;B802;2008;2;45-54;80;89
;;X;B802;2008;2;55-64;10;64
;;X;B802;2008;2;55-64;20;102
;;X;B802;2008;2;55-64;31;64
;;X;B802;2008;2;55-64;32;79
;;X;B802;2008;2;55-64;41;54
;;X;B802;2008;2;55-64;42;156
;;X;B802;2008;2;55-64;51;74
;;X;B802;2008;2;55-64;52;106
;;X;B802;2008;2;55-64;53;59
;;X;B802;2008;2;55-64;63;71
;;X;B802;2008;2;55-64;64;90
;;X;B802;2008;2;55-64;71;58
;;X;B802;2008;2;55-64;72;86
;;X;B802;2008;2;55-64;80;94
;;X;B802;2008;2;65-74;10;57
;;X;B802;2008;2;65-74;20;119
;;X;B802;2008;2;65-74;31;60
;;X;B802;2008;2;65-74;32;78
;;X;B802;2008;2;65-74;41;46
;;X;B802;2008;2;65-74;42;109
;;X;B802;2008;2;65-74;51;52
;;X;B802;2008;2;65-74;52;84
;;X;B802;2008;2;65-74;53;50
;;X;B802;2008;2;65-74;63;89
;;X;B802;2008;2;65-74;64;63
;;X;B802;2008;2;65-74;71;60
;;X;B802;2008;2;65-74;72;86
;;X;B802;2008;2;65-74;80;77
;;X;B802;2008;2;75+;10;111
;;X;B802;2008;2;75+;20;212
;;X;B802;2008;2;75+;31;117
;;X;B802;2008;2;75+;32;146
;;X;B802;2008;2;75+;41;80
