KOD;ROK;POHL;VEKKAT;KRAJ;HOSP
A905;2010;1;65-74;10;103
A905;2010;1;65-74;20;155
A905;2010;1;65-74;31;90
A905;2010;1;65-74;32;72
A905;2010;1;65-74;41;24
A905;2010;1;65-74;42;59
A905;2010;1;65-74;51;44
A905;2010;1;65-74;52;45
A905;2010;1;65-74;53;42
A905;2010;1;65-74;63;54
A905;2010;1;65-74;64;117
A905;2010;1;65-74;71;50
A905;2010;1;65-74;72;47
A905;2010;1;65-74;80;94
A905;2010;1;75+;10;119
A905;2010;1;75+;20;129
A905;2010;1;75+;31;50
A905;2010;1;75+;32;66
A905;2010;1;75+;41;20
A905;2010;1;75+;42;62
A905;2010;1;75+;51;57
A905;2010;1;75+;52;40
A905;2010;1;75+;53;56
A905;2010;1;75+;63;59
A905;2010;1;75+;64;135
A905;2010;1;75+;71;70
A905;2010;1;75+;72;59
A905;2010;1;75+;80;95
A905;2010;2;15-34;10;16
A905;2010;2;15-34;20;25
A905;2010;2;15-34;31;21
A905;2010;2;15-34;32;13
A905;2010;2;15-34;41;12
A905;2010;2;15-34;42;14
A905;2010;2;15-34;51;12
A905;2010;2;15-34;52;16
A905;2010;2;15-34;53;9
A905;2010;2;15-34;63;18
A905;2010;2;15-34;64;25
A905;2010;2;15-34;71;9
A905;2010;2;15-34;72;10
A905;2010;2;15-34;80;13
A905;2010;2;35-44;10;12
A905;2010;2;35-44;20;35
A905;2010;2;35-44;31;12
A905;2010;2;35-44;32;20
A905;2010;2;35-44;41;10
A905;2010;2;35-44;42;26
A905;2010;2;35-44;51;12
A905;2010;2;35-44;52;7
A905;2010;2;35-44;53;12
A905;2010;2;35-44;63;23
A905;2010;2;35-44;64;22
A905;2010;2;35-44;71;12
A905;2010;2;35-44;72;15
A905;2010;2;35-44;80;23
A905;2010;2;45-54;10;19
A905;2010;2;45-54;20;43
A905;2010;2;45-54;31;24
A905;2010;2;45-54;32;15
A905;2010;2;45-54;41;13
A905;2010;2;45-54;42;26
A905;2010;2;45-54;51;17
A905;2010;2;45-54;52;9
A905;2010;2;45-54;53;13
A905;2010;2;45-54;63;23
A905;2010;2;45-54;64;41
A905;2010;2;45-54;71;16
A905;2010;2;45-54;72;21
A905;2010;2;45-54;80;31
A905;2010;2;55-64;10;61
A905;2010;2;55-64;20;103
A905;2010;2;55-64;31;62
A905;2010;2;55-64;32;48
A905;2010;2;55-64;41;25
A905;2010;2;55-64;42;55
A905;2010;2;55-64;51;41
A905;2010;2;55-64;52;31
A905;2010;2;55-64;53;30
A905;2010;2;55-64;63;32
A905;2010;2;55-64;64;76
A905;2010;2;55-64;71;54
A905;2010;2;55-64;72;25
A905;2010;2;55-64;80;74
A905;2010;2;65-74;10;91
A905;2010;2;65-74;20;128
A905;2010;2;65-74;31;71
A905;2010;2;65-74;32;101
A905;2010;2;65-74;41;46
A905;2010;2;65-74;42;64
A905;2010;2;65-74;51;46
A905;2010;2;65-74;52;51
A905;2010;2;65-74;53;53
A905;2010;2;65-74;63;76
A905;2010;2;65-74;64;133
A905;2010;2;65-74;71;63
A905;2010;2;65-74;72;59
A905;2010;2;65-74;80;93
A905;2010;2;75+;10;174
A905;2010;2;75+;20;316
A905;2010;2;75+;31;154
A905;2010;2;75+;32;161
A905;2010;2;75+;41;58
A905;2010;2;75+;42;98
A905;2010;2;75+;51;65
A905;2010;2;75+;52;91
A905;2010;2;75+;53;79
A905;2010;2;75+;63;106
A905;2010;2;75+;64;270
A905;2010;2;75+;71;138
A905;2010;2;75+;72;117
A905;2010;2;75+;80;184
A905;2011;1;15-34;10;22
A905;2011;1;15-34;20;14
A905;2011;1;15-34;31;9
A905;2011;1;15-34;32;9
A905;2011;1;15-34;41;5
A905;2011;1;15-34;42;11
A905;2011;1;15-34;51;10
A905;2011;1;15-34;52;6
A905;2011;1;15-34;53;7
A905;2011;1;15-34;63;7
A905;2011;1;15-34;64;14
A905;2011;1;15-34;71;11
A905;2011;1;15-34;72;8
A905;2011;1;15-34;80;31
A905;2011;1;35-44;10;17
A905;2011;1;35-44;20;46
A905;2011;1;35-44;31;16
A905;2011;1;35-44;32;18
A905;2011;1;35-44;41;13
A905;2011;1;35-44;42;15
A905;2011;1;35-44;51;11
A905;2011;1;35-44;52;9
A905;2011;1;35-44;53;12
A905;2011;1;35-44;63;11
A905;2011;1;35-44;64;31
A905;2011;1;35-44;71;12
A905;2011;1;35-44;72;20
A905;2011;1;35-44;80;34
A905;2011;1;45-54;10;37
A905;2011;1;45-54;20;56
A905;2011;1;45-54;31;30
A905;2011;1;45-54;32;28
A905;2011;1;45-54;41;11
A905;2011;1;45-54;42;18
A905;2011;1;45-54;51;20
A905;2011;1;45-54;52;20
A905;2011;1;45-54;53;22
A905;2011;1;45-54;63;18
A905;2011;1;45-54;64;46
A905;2011;1;45-54;71;26
A905;2011;1;45-54;72;18
A905;2011;1;45-54;80;43
A905;2011;1;55-64;10;77
A905;2011;1;55-64;20;119
A905;2011;1;55-64;31;38
A905;2011;1;55-64;32;70
A905;2011;1;55-64;41;31
A905;2011;1;55-64;42;57
A905;2011;1;55-64;51;34
A905;2011;1;55-64;52;40
A905;2011;1;55-64;53;59
A905;2011;1;55-64;63;45
A905;2011;1;55-64;64;83
A905;2011;1;55-64;71;49
A905;2011;1;55-64;72;31
A905;2011;1;55-64;80;81
A905;2011;1;65-74;10;101
A905;2011;1;65-74;20;165
A905;2011;1;65-74;31;56
A905;2011;1;65-74;32;76
A905;2011;1;65-74;41;32
A905;2011;1;65-74;42;66
A905;2011;1;65-74;51;46
A905;2011;1;65-74;52;46
A905;2011;1;65-74;53;34
A905;2011;1;65-74;63;45
A905;2011;1;65-74;64;104
A905;2011;1;65-74;71;73
A905;2011;1;65-74;72;46
A905;2011;1;65-74;80;97
A905;2011;1;75+;10;108
A905;2011;1;75+;20;173
A905;2011;1;75+;31;69
A905;2011;1;75+;32;69
A905;2011;1;75+;41;20
A905;2011;1;75+;42;65
A905;2011;1;75+;51;47
A905;2011;1;75+;52;47
A905;2011;1;75+;53;52
A905;2011;1;75+;63;52
A905;2011;1;75+;64;132
A905;2011;1;75+;71;61
A905;2011;1;75+;72;47
A905;2011;1;75+;80;93
A905;2011;2;15-34;10;17
A905;2011;2;15-34;20;41
A905;2011;2;15-34;31;10
A905;2011;2;15-34;32;14
A905;2011;2;15-34;41;1
A905;2011;2;15-34;42;21
A905;2011;2;15-34;51;9
A905;2011;2;15-34;52;15
A905;2011;2;15-34;53;11
A905;2011;2;15-34;63;27
A905;2011;2;15-34;64;30
A905;2011;2;15-34;71;13
A905;2011;2;15-34;72;9
A905;2011;2;15-34;80;16
A905;2011;2;35-44;10;20
A905;2011;2;35-44;20;37
A905;2011;2;35-44;31;16
A905;2011;2;35-44;32;14
A905;2011;2;35-44;41;11
A905;2011;2;35-44;42;21
A905;2011;2;35-44;51;17
A905;2011;2;35-44;52;16
A905;2011;2;35-44;53;14
A905;2011;2;35-44;63;16
A905;2011;2;35-44;64;31
A905;2011;2;35-44;71;14
A905;2011;2;35-44;72;16
A905;2011;2;35-44;80;32
A905;2011;2;45-54;10;20
A905;2011;2;45-54;20;39
A905;2011;2;45-54;31;17
A905;2011;2;45-54;32;24
A905;2011;2;45-54;41;5
A905;2011;2;45-54;42;22
A905;2011;2;45-54;51;18
A905;2011;2;45-54;52;8
A905;2011;2;45-54;53;18
A905;2011;2;45-54;63;20
A905;2011;2;45-54;64;43
A905;2011;2;45-54;71;24
A905;2011;2;45-54;72;14
A905;2011;2;45-54;80;38
A905;2011;2;55-64;10;51
A905;2011;2;55-64;20;107
A905;2011;2;55-64;31;39
A905;2011;2;55-64;32;31
A905;2011;2;55-64;41;25
A905;2011;2;55-64;42;50
A905;2011;2;55-64;51;40
A905;2011;2;55-64;52;37
A905;2011;2;55-64;53;27
A905;2011;2;55-64;63;26
A905;2011;2;55-64;64;78
A905;2011;2;55-64;71;37
A905;2011;2;55-64;72;36
A905;2011;2;55-64;80;54
A905;2011;2;65-74;10;103
A905;2011;2;65-74;20;176
A905;2011;2;65-74;31;55
A905;2011;2;65-74;32;84
A905;2011;2;65-74;41;25
A905;2011;2;65-74;42;47
A905;2011;2;65-74;51;52
A905;2011;2;65-74;52;51
A905;2011;2;65-74;53;55
A905;2011;2;65-74;63;55
A905;2011;2;65-74;64;119
A905;2011;2;65-74;71;58
A905;2011;2;65-74;72;38
A905;2011;2;65-74;80;103
A905;2011;2;75+;10;194
A905;2011;2;75+;20;345
A905;2011;2;75+;31;116
A905;2011;2;75+;32;129
A905;2011;2;75+;41;74
A905;2011;2;75+;42;86
A905;2011;2;75+;51;93
A905;2011;2;75+;52;79
A905;2011;2;75+;53;91
A905;2011;2;75+;63;109
A905;2011;2;75+;64;260
A905;2011;2;75+;71;114
A905;2011;2;75+;72;121
A905;2011;2;75+;80;170
A906;2007;1;15-34;10;63
A906;2007;1;15-34;20;96
A906;2007;1;15-34;31;30
A906;2007;1;15-34;32;25
A906;2007;1;15-34;41;23
A906;2007;1;15-34;42;47
A906;2007;1;15-34;51;36
A906;2007;1;15-34;52;33
A906;2007;1;15-34;53;25
A906;2007;1;15-34;63;34
A906;2007;1;15-34;64;83
A906;2007;1;15-34;71;42
A906;2007;1;15-34;72;43
A906;2007;1;15-34;80;71
A906;2007;1;35-44;10;55
A906;2007;1;35-44;20;117
A906;2007;1;35-44;31;37
A906;2007;1;35-44;32;43
A906;2007;1;35-44;41;22
A906;2007;1;35-44;42;44
A906;2007;1;35-44;51;23
A906;2007;1;35-44;52;39
A906;2007;1;35-44;53;33
A906;2007;1;35-44;63;41
A906;2007;1;35-44;64;87
A906;2007;1;35-44;71;37
A906;2007;1;35-44;72;42
A906;2007;1;35-44;80;84
A906;2007;1;45-54;10;181
A906;2007;1;45-54;20;250
A906;2007;1;45-54;31;114
A906;2007;1;45-54;32;101
A906;2007;1;45-54;41;57
A906;2007;1;45-54;42;140
A906;2007;1;45-54;51;113
A906;2007;1;45-54;52;113
A906;2007;1;45-54;53;117
A906;2007;1;45-54;63;90
A906;2007;1;45-54;64;205
A906;2007;1;45-54;71;93
A906;2007;1;45-54;72;147
A906;2007;1;45-54;80;259
A906;2007;1;55-64;10;451
A906;2007;1;55-64;20;675
A906;2007;1;55-64;31;292
A906;2007;1;55-64;32;276
A906;2007;1;55-64;41;160
A906;2007;1;55-64;42;412
A906;2007;1;55-64;51;258
A906;2007;1;55-64;52;264
A906;2007;1;55-64;53;237
A906;2007;1;55-64;63;230
A906;2007;1;55-64;64;488
A906;2007;1;55-64;71;237
A906;2007;1;55-64;72;373
A906;2007;1;55-64;80;584
A906;2007;1;65-74;10;506
A906;2007;1;65-74;20;727
A906;2007;1;65-74;31;327
A906;2007;1;65-74;32;299
A906;2007;1;65-74;41;208
A906;2007;1;65-74;42;390
A906;2007;1;65-74;51;237
A906;2007;1;65-74;52;265
A906;2007;1;65-74;53;254
A906;2007;1;65-74;63;274
A906;2007;1;65-74;64;586
A906;2007;1;65-74;71;281
A906;2007;1;65-74;72;387
A906;2007;1;65-74;80;665
A906;2007;1;75+;10;740
A906;2007;1;75+;20;742
A906;2007;1;75+;31;388
A906;2007;1;75+;32;335
A906;2007;1;75+;41;192
A906;2007;1;75+;42;335
A906;2007;1;75+;51;210
A906;2007;1;75+;52;288
A906;2007;1;75+;53;227
A906;2007;1;75+;63;283
A906;2007;1;75+;64;684
A906;2007;1;75+;71;307
A906;2007;1;75+;72;423
A906;2007;1;75+;80;564
A906;2007;2;15-34;10;46
A906;2007;2;15-34;20;66
A906;2007;2;15-34;31;34
A906;2007;2;15-34;32;33
A906;2007;2;15-34;41;17
A906;2007;2;15-34;42;28
A906;2007;2;15-34;51;25
A906;2007;2;15-34;52;27
A906;2007;2;15-34;53;29
A906;2007;2;15-34;63;24
A906;2007;2;15-34;64;58
A906;2007;2;15-34;71;37
A906;2007;2;15-34;72;26
A906;2007;2;15-34;80;62
A906;2007;2;35-44;10;51
A906;2007;2;35-44;20;74
A906;2007;2;35-44;31;36
A906;2007;2;35-44;32;19
A906;2007;2;35-44;41;13
A906;2007;2;35-44;42;25
A906;2007;2;35-44;51;20
A906;2007;2;35-44;52;30
A906;2007;2;35-44;53;18
A906;2007;2;35-44;63;16
A906;2007;2;35-44;64;45
A906;2007;2;35-44;71;22
A906;2007;2;35-44;72;24
A906;2007;2;35-44;80;63
A906;2007;2;45-54;10;64
A906;2007;2;45-54;20;131
A906;2007;2;45-54;31;64
A906;2007;2;45-54;32;51
A906;2007;2;45-54;41;41
A906;2007;2;45-54;42;82
A906;2007;2;45-54;51;41
A906;2007;2;45-54;52;56
A906;2007;2;45-54;53;48
A906;2007;2;45-54;63;43
A906;2007;2;45-54;64;101
A906;2007;2;45-54;71;34
A906;2007;2;45-54;72;65
A906;2007;2;45-54;80;130
A906;2007;2;55-64;10;243
A906;2007;2;55-64;20;387
A906;2007;2;55-64;31;160
A906;2007;2;55-64;32;190
A906;2007;2;55-64;41;102
A906;2007;2;55-64;42;222
A906;2007;2;55-64;51;106
A906;2007;2;55-64;52;117
A906;2007;2;55-64;53;110
A906;2007;2;55-64;63;144
A906;2007;2;55-64;64;290
A906;2007;2;55-64;71;140
A906;2007;2;55-64;72;176
A906;2007;2;55-64;80;335
A906;2007;2;65-74;10;390
A906;2007;2;65-74;20;721
A906;2007;2;65-74;31;356
A906;2007;2;65-74;32;327
A906;2007;2;65-74;41;177
A906;2007;2;65-74;42;391
A906;2007;2;65-74;51;213
A906;2007;2;65-74;52;247
A906;2007;2;65-74;53;287
A906;2007;2;65-74;63;280
A906;2007;2;65-74;64;569
A906;2007;2;65-74;71;254
A906;2007;2;65-74;72;388
A906;2007;2;65-74;80;677
A906;2007;2;75+;10;1090
A906;2007;2;75+;20;1193
A906;2007;2;75+;31;509
A906;2007;2;75+;32;493
A906;2007;2;75+;41;369
A906;2007;2;75+;42;599
A906;2007;2;75+;51;390
A906;2007;2;75+;52;466
A906;2007;2;75+;53;338
A906;2007;2;75+;63;405
A906;2007;2;75+;64;1057
A906;2007;2;75+;71;446
A906;2007;2;75+;72;582
A906;2007;2;75+;80;918
A906;2008;1;15-34;10;68
A906;2008;1;15-34;20;111
A906;2008;1;15-34;31;43
A906;2008;1;15-34;32;26
A906;2008;1;15-34;41;32
A906;2008;1;15-34;42;38
A906;2008;1;15-34;51;37
A906;2008;1;15-34;52;37
A906;2008;1;15-34;53;31
A906;2008;1;15-34;63;37
A906;2008;1;15-34;64;64
A906;2008;1;15-34;71;44
A906;2008;1;15-34;72;41
A906;2008;1;15-34;80;61
A906;2008;1;35-44;10;70
A906;2008;1;35-44;20;94
A906;2008;1;35-44;31;46
A906;2008;1;35-44;32;23
A906;2008;1;35-44;41;23
A906;2008;1;35-44;42;52
A906;2008;1;35-44;51;33
A906;2008;1;35-44;52;42
A906;2008;1;35-44;53;34
A906;2008;1;35-44;63;26
A906;2008;1;35-44;64;78
A906;2008;1;35-44;71;34
A906;2008;1;35-44;72;34
A906;2008;1;35-44;80;100
A906;2008;1;45-54;10;158
A906;2008;1;45-54;20;268
A906;2008;1;45-54;31;126
A906;2008;1;45-54;32;111
A906;2008;1;45-54;41;59
A906;2008;1;45-54;42;126
A906;2008;1;45-54;51;92
A906;2008;1;45-54;52;76
A906;2008;1;45-54;53;90
A906;2008;1;45-54;63;104
A906;2008;1;45-54;64;201
A906;2008;1;45-54;71;91
A906;2008;1;45-54;72;159
A906;2008;1;45-54;80;264
A906;2008;1;55-64;10;484
A906;2008;1;55-64;20;726
A906;2008;1;55-64;31;385
A906;2008;1;55-64;32;305
A906;2008;1;55-64;41;160
A906;2008;1;55-64;42;380
A906;2008;1;55-64;51;241
A906;2008;1;55-64;52;239
A906;2008;1;55-64;53;254
A906;2008;1;55-64;63;261
A906;2008;1;55-64;64;515
A906;2008;1;55-64;71;257
A906;2008;1;55-64;72;406
A906;2008;1;55-64;80;566
A906;2008;1;65-74;10;479
A906;2008;1;65-74;20;781
A906;2008;1;65-74;31;395
A906;2008;1;65-74;32;379
A906;2008;1;65-74;41;195
A906;2008;1;65-74;42;406
A906;2008;1;65-74;51;242
A906;2008;1;65-74;52;252
A906;2008;1;65-74;53;261
A906;2008;1;65-74;63;284
A906;2008;1;65-74;64;625
A906;2008;1;65-74;71;280
A906;2008;1;65-74;72;370
A906;2008;1;65-74;80;733
A906;2008;1;75+;10;727
A906;2008;1;75+;20;750
A906;2008;1;75+;31;379
A906;2008;1;75+;32;368
A906;2008;1;75+;41;190
A906;2008;1;75+;42;345
A906;2008;1;75+;51;261
A906;2008;1;75+;52;283
A906;2008;1;75+;53;269
A906;2008;1;75+;63;302
A906;2008;1;75+;64;643
A906;2008;1;75+;71;326
A906;2008;1;75+;72;400
A906;2008;1;75+;80;662
A906;2008;2;15-34;10;63
A906;2008;2;15-34;20;95
A906;2008;2;15-34;31;53
A906;2008;2;15-34;32;35
A906;2008;2;15-34;41;10
A906;2008;2;15-34;42;24
A906;2008;2;15-34;51;21
A906;2008;2;15-34;52;26
A906;2008;2;15-34;53;33
A906;2008;2;15-34;63;16
A906;2008;2;15-34;64;59
A906;2008;2;15-34;71;22
A906;2008;2;15-34;72;28
A906;2008;2;15-34;80;71
A906;2008;2;35-44;10;30
A906;2008;2;35-44;20;58
A906;2008;2;35-44;31;34
A906;2008;2;35-44;32;20
A906;2008;2;35-44;41;14
A906;2008;2;35-44;42;31
A906;2008;2;35-44;51;28
A906;2008;2;35-44;52;20
A906;2008;2;35-44;53;18
A906;2008;2;35-44;63;23
A906;2008;2;35-44;64;54
A906;2008;2;35-44;71;22
A906;2008;2;35-44;72;26
A906;2008;2;35-44;80;45
A906;2008;2;45-54;10;71
A906;2008;2;45-54;20;107
A906;2008;2;45-54;31;49
A906;2008;2;45-54;32;62
A906;2008;2;45-54;41;31
A906;2008;2;45-54;42;53
A906;2008;2;45-54;51;47
A906;2008;2;45-54;52;58
A906;2008;2;45-54;53;37
A906;2008;2;45-54;63;44
A906;2008;2;45-54;64;87
A906;2008;2;45-54;71;40
A906;2008;2;45-54;72;51
A906;2008;2;45-54;80;111
A906;2008;2;55-64;10;250
A906;2008;2;55-64;20;426
A906;2008;2;55-64;31;206
A906;2008;2;55-64;32;151
A906;2008;2;55-64;41;96
A906;2008;2;55-64;42;222
A906;2008;2;55-64;51;110
A906;2008;2;55-64;52;145
A906;2008;2;55-64;53;112
A906;2008;2;55-64;63;140
A906;2008;2;55-64;64;300
A906;2008;2;55-64;71;135
A906;2008;2;55-64;72;191
A906;2008;2;55-64;80;385
A906;2008;2;65-74;10;433
A906;2008;2;65-74;20;707
A906;2008;2;65-74;31;390
A906;2008;2;65-74;32;327
A906;2008;2;65-74;41;175
A906;2008;2;65-74;42;391
A906;2008;2;65-74;51;199
A906;2008;2;65-74;52;252
A906;2008;2;65-74;53;242
A906;2008;2;65-74;63;276
A906;2008;2;65-74;64;514
A906;2008;2;65-74;71;268
A906;2008;2;65-74;72;425
A906;2008;2;65-74;80;690
A906;2008;2;75+;10;1062
A906;2008;2;75+;20;1147
A906;2008;2;75+;31;531
A906;2008;2;75+;32;560
A906;2008;2;75+;41;294
A906;2008;2;75+;42;591
A906;2008;2;75+;51;385
A906;2008;2;75+;52;476
A906;2008;2;75+;53;381
A906;2008;2;75+;63;424
A906;2008;2;75+;64;1125
A906;2008;2;75+;71;483
A906;2008;2;75+;72;711
A906;2008;2;75+;80;1101
A906;2009;1;15-34;10;72
A906;2009;1;15-34;20;82
A906;2009;1;15-34;31;50
A906;2009;1;15-34;32;39
A906;2009;1;15-34;41;24
A906;2009;1;15-34;42;34
A906;2009;1;15-34;51;42
A906;2009;1;15-34;52;48
A906;2009;1;15-34;53;30
A906;2009;1;15-34;63;43
A906;2009;1;15-34;64;78
A906;2009;1;15-34;71;38
A906;2009;1;15-34;72;39
A906;2009;1;15-34;80;72
A906;2009;1;35-44;10;76
A906;2009;1;35-44;20;94
A906;2009;1;35-44;31;53
A906;2009;1;35-44;32;37
A906;2009;1;35-44;41;22
A906;2009;1;35-44;42;46
A906;2009;1;35-44;51;32
A906;2009;1;35-44;52;53
A906;2009;1;35-44;53;31
A906;2009;1;35-44;63;43
A906;2009;1;35-44;64;71
A906;2009;1;35-44;71;52
A906;2009;1;35-44;72;43
A906;2009;1;35-44;80;96
A906;2009;1;45-54;10;128
A906;2009;1;45-54;20;240
A906;2009;1;45-54;31;128
A906;2009;1;45-54;32;121
A906;2009;1;45-54;41;68
A906;2009;1;45-54;42;145
A906;2009;1;45-54;51;81
A906;2009;1;45-54;52;81
A906;2009;1;45-54;53;93
A906;2009;1;45-54;63;98
A906;2009;1;45-54;64;193
A906;2009;1;45-54;71;85
A906;2009;1;45-54;72;137
A906;2009;1;45-54;80;252
A906;2009;1;55-64;10;460
A906;2009;1;55-64;20;702
A906;2009;1;55-64;31;388
A906;2009;1;55-64;32;296
A906;2009;1;55-64;41;151
A906;2009;1;55-64;42;405
A906;2009;1;55-64;51;228
A906;2009;1;55-64;52;251
A906;2009;1;55-64;53;261
A906;2009;1;55-64;63;255
A906;2009;1;55-64;64;458
A906;2009;1;55-64;71;246
A906;2009;1;55-64;72;396
A906;2009;1;55-64;80;633
A906;2009;1;65-74;10;524
A906;2009;1;65-74;20;817
A906;2009;1;65-74;31;356
A906;2009;1;65-74;32;377
A906;2009;1;65-74;41;186
A906;2009;1;65-74;42;367
A906;2009;1;65-74;51;240
A906;2009;1;65-74;52;275
A906;2009;1;65-74;53;297
A906;2009;1;65-74;63;288
A906;2009;1;65-74;64;611
A906;2009;1;65-74;71;284
A906;2009;1;65-74;72;368
A906;2009;1;65-74;80;740
A906;2009;1;75+;10;769
A906;2009;1;75+;20;806
A906;2009;1;75+;31;371
A906;2009;1;75+;32;369
A906;2009;1;75+;41;179
A906;2009;1;75+;42;341
A906;2009;1;75+;51;294
A906;2009;1;75+;52;273
A906;2009;1;75+;53;284
A906;2009;1;75+;63;305
A906;2009;1;75+;64;669
A906;2009;1;75+;71;375
A906;2009;1;75+;72;437
A906;2009;1;75+;80;677
A906;2009;2;15-34;10;65
A906;2009;2;15-34;20;60
A906;2009;2;15-34;31;37
A906;2009;2;15-34;32;31
A906;2009;2;15-34;41;24
A906;2009;2;15-34;42;41
A906;2009;2;15-34;51;22
A906;2009;2;15-34;52;26
A906;2009;2;15-34;53;36
A906;2009;2;15-34;63;19
A906;2009;2;15-34;64;56
A906;2009;2;15-34;71;26
A906;2009;2;15-34;72;26
A906;2009;2;15-34;80;57
A906;2009;2;35-44;10;52
A906;2009;2;35-44;20;67
A906;2009;2;35-44;31;31
A906;2009;2;35-44;32;25
A906;2009;2;35-44;41;16
A906;2009;2;35-44;42;32
A906;2009;2;35-44;51;30
A906;2009;2;35-44;52;25
A906;2009;2;35-44;53;24
A906;2009;2;35-44;63;17
A906;2009;2;35-44;64;47
A906;2009;2;35-44;71;24
A906;2009;2;35-44;72;24
A906;2009;2;35-44;80;54
A906;2009;2;45-54;10;86
A906;2009;2;45-54;20;117
A906;2009;2;45-54;31;56
A906;2009;2;45-54;32;45
A906;2009;2;45-54;41;26
A906;2009;2;45-54;42;57
A906;2009;2;45-54;51;52
A906;2009;2;45-54;52;34
A906;2009;2;45-54;53;22
A906;2009;2;45-54;63;41
A906;2009;2;45-54;64;101
A906;2009;2;45-54;71;43
A906;2009;2;45-54;72;68
A906;2009;2;45-54;80;103
A906;2009;2;55-64;10;278
A906;2009;2;55-64;20;394
A906;2009;2;55-64;31;196
A906;2009;2;55-64;32;187
A906;2009;2;55-64;41;91
A906;2009;2;55-64;42;256
A906;2009;2;55-64;51;153
A906;2009;2;55-64;52;128
A906;2009;2;55-64;53;125
A906;2009;2;55-64;63;158
A906;2009;2;55-64;64;285
A906;2009;2;55-64;71;114
A906;2009;2;55-64;72;178
A906;2009;2;55-64;80;352
A906;2009;2;65-74;10;414
A906;2009;2;65-74;20;710
A906;2009;2;65-74;31;373
A906;2009;2;65-74;32;295
A906;2009;2;65-74;41;199
A906;2009;2;65-74;42;399
A906;2009;2;65-74;51;194
A906;2009;2;65-74;52;261
A906;2009;2;65-74;53;250
A906;2009;2;65-74;63;296
A906;2009;2;65-74;64;575
A906;2009;2;65-74;71;272
A906;2009;2;65-74;72;452
A906;2009;2;65-74;80;724
A906;2009;2;75+;10;1004
A906;2009;2;75+;20;1253
A906;2009;2;75+;31;539
A906;2009;2;75+;32;484
A906;2009;2;75+;41;316
A906;2009;2;75+;42;598
A906;2009;2;75+;51;407
A906;2009;2;75+;52;442
A906;2009;2;75+;53;433
A906;2009;2;75+;63;439
A906;2009;2;75+;64;1104
A906;2009;2;75+;71;512
A906;2009;2;75+;72;665
A906;2009;2;75+;80;1051
A906;2010;1;15-34;10;79
A906;2010;1;15-34;20;94
A906;2010;1;15-34;31;46
A906;2010;1;15-34;32;37
A906;2010;1;15-34;41;7
A906;2010;1;15-34;42;54
A906;2010;1;15-34;51;51
A906;2010;1;15-34;52;41
A906;2010;1;15-34;53;25
A906;2010;1;15-34;63;33
A906;2010;1;15-34;64;72
A906;2010;1;15-34;71;38
A906;2010;1;15-34;72;45
A906;2010;1;15-34;80;58
A906;2010;1;35-44;10;81
A906;2010;1;35-44;20;112
A906;2010;1;35-44;31;47
A906;2010;1;35-44;32;35
A906;2010;1;35-44;41;29
A906;2010;1;35-44;42;56
A906;2010;1;35-44;51;40
A906;2010;1;35-44;52;44
A906;2010;1;35-44;53;34
A906;2010;1;35-44;63;41
A906;2010;1;35-44;64;77
A906;2010;1;35-44;71;47
A906;2010;1;35-44;72;51
A906;2010;1;35-44;80;76
A906;2010;1;45-54;10;149
A906;2010;1;45-54;20;246
A906;2010;1;45-54;31;135
A906;2010;1;45-54;32;103
A906;2010;1;45-54;41;48
A906;2010;1;45-54;42;165
A906;2010;1;45-54;51;101
A906;2010;1;45-54;52;89
A906;2010;1;45-54;53;68
A906;2010;1;45-54;63;117
A906;2010;1;45-54;64;201
A906;2010;1;45-54;71;94
A906;2010;1;45-54;72;139
A906;2010;1;45-54;80;236
A906;2010;1;55-64;10;452
A906;2010;1;55-64;20;712
A906;2010;1;55-64;31;343
A906;2010;1;55-64;32;312
A906;2010;1;55-64;41;170
A906;2010;1;55-64;42;362
A906;2010;1;55-64;51;246
A906;2010;1;55-64;52;260
A906;2010;1;55-64;53;265
A906;2010;1;55-64;63;258
A906;2010;1;55-64;64;532
A906;2010;1;55-64;71;253
A906;2010;1;55-64;72;441
A906;2010;1;55-64;80;639
A906;2010;1;65-74;10;531
A906;2010;1;65-74;20;753
A906;2010;1;65-74;31;368
A906;2010;1;65-74;32;388
A906;2010;1;65-74;41;207
A906;2010;1;65-74;42;412
A906;2010;1;65-74;51;269
A906;2010;1;65-74;52;290
A906;2010;1;65-74;53;262
A906;2010;1;65-74;63;264
A906;2010;1;65-74;64;653
A906;2010;1;65-74;71;291
A906;2010;1;65-74;72;436
A906;2010;1;65-74;80;711
A906;2010;1;75+;10;727
A906;2010;1;75+;20;766
A906;2010;1;75+;31;411
A906;2010;1;75+;32;368
A906;2010;1;75+;41;210
A906;2010;1;75+;42;357
A906;2010;1;75+;51;277
A906;2010;1;75+;52;305
A906;2010;1;75+;53;297
A906;2010;1;75+;63;315
A906;2010;1;75+;64;750
A906;2010;1;75+;71;337
A906;2010;1;75+;72;445
A906;2010;1;75+;80;640
A906;2010;2;15-34;10;57
A906;2010;2;15-34;20;78
A906;2010;2;15-34;31;40
A906;2010;2;15-34;32;34
A906;2010;2;15-34;41;23
A906;2010;2;15-34;42;36
A906;2010;2;15-34;51;32
A906;2010;2;15-34;52;22
A906;2010;2;15-34;53;35
A906;2010;2;15-34;63;21
A906;2010;2;15-34;64;65
A906;2010;2;15-34;71;21
A906;2010;2;15-34;72;32
A906;2010;2;15-34;80;58
